ea_id,ea_id_raw,projection_class,card_status,registry_status,pipeline_phase_card,pipeline_highest_gate,in_seeds,in_capproved,in_dapproved,in_ea_docs,in_draft,in_review,in_rejected,in_recovery,in_blocked,in_dup,in_registry,in_pipeline,vault_node,vault_node_slug,vault_generated,card_mtime,vault_node_mtime
10194,QM5_10194,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10195,QM5_10195,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10196,QM5_10196,CANONICAL,APPROVED,active,G0,Q08,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10197,QM5_10197,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10198,QM5_10198,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10199,QM5_10199,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
1020,1020,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10200,QM5_10200,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10201,QM5_10201,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10202,QM5_10202,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10203,QM5_10203,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10204,QM5_10204,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10205,QM5_10205,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10206,QM5_10206,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10207,QM5_10207,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10208,QM5_10208,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10209,QM5_10209,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
1021,1021,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10210,QM5_10210,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10211,QM5_10211,CANONICAL,APPROVED,active,G0,Q07,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10212,QM5_10212,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10213,QM5_10213,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10214,QM5_10214,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10215,QM5_10215,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10216,QM5_10216,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10217,QM5_10217,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10218,QM5_10218,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10219,QM5_10219,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
1022,1022,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10220,QM5_10220,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10221,QM5_10221,CANONICAL,APPROVED,active,G0,Q08,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10222,QM5_10222,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10223,QM5_10223,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10224,QM5_10224,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10225,QM5_10225,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493154,
10226,QM5_10226,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493154,
10227,QM5_10227,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493154,
10228,QM5_10228,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493154,
10229,QM5_10229,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
1023,QM5_1023,DRAFT,"APPROVED                             # G0 APPROVED 2026-05-25 by Claude — R1 PASS (Chan AT 2013 book, A-tier); R2 PASS (rolling OLS hedge + Bollinger Z-score, fully deterministic); R3 PASS (ports to GOLD.DWX/OIL.DWX or any cointegrating Darwinex pair); R4 PASS (no ML, 2-leg = 2 distinct symbol-magic slots — compliant with one-position-per-magic-symbol); pipeline must handle 2-leg position bookkeeping",active,,Q04,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,,
10230,QM5_10230,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
10231,QM5_10231,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
10232,QM5_10232,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
10233,QM5_10233,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
10234,QM5_10234,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
10235,QM5_10235,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10236,QM5_10236,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10237,QM5_10237,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10238,QM5_10238,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10239,QM5_10239,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
1024,1024,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10240,QM5_10240,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
10241,QM5_10241,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
10242,QM5_10242,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
10243,QM5_10243,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10244,QM5_10244,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10245,QM5_10245,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10246,QM5_10246,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10247,QM5_10247,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10248,QM5_10248,CANONICAL,APPROVED,active,G0,Q07,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
10249,QM5_10249,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
1025,1025,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10250,QM5_10250,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10251,QM5_10251,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10252,QM5_10252,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10253,QM5_10253,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10254,QM5_10254,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10255,QM5_10255,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10256,QM5_10256,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10257,QM5_10257,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10258,QM5_10258,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10259,QM5_10259,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
1026,1026,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10260,QM5_10260_SANDBOX_VERIFY,CANONICAL,APPROVED,active,G0,Q08,1,0,1,1,0,1,0,0,0,0,1,1,0,,0,1787493155,
10261,QM5_10261,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10262,QM5_10262,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10263,QM5_10263,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10264,QM5_10264,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10265,QM5_10265,CANONICAL,APPROVED,active,,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1781126919,
10266,QM5_10266,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
10267,QM5_10267,CANONICAL,APPROVED,active,G0,Q07,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
10268,QM5_10268,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
10269,QM5_10269,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787510951,
1027,1027,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10270,QM5_10270,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493155,
10271,QM5_10271,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10272,QM5_10272,CANONICAL,APPROVED,active,G0,Q08,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491527,
10273,QM5_10273,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10274,QM5_10274,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10275,QM5_10275,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10276,QM5_10276,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10277,QM5_10277,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10278,QM5_10278,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
10279,QM5_10279,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491527,
1028,1028,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10280,QM5_10280,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10281,QM5_10281,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10282,QM5_10282,REJECTED,APPROVED,active,G0,Q02,0,0,1,0,0,0,1,0,0,0,1,1,0,,0,1787491528,
10283,QM5_10283,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10284,QM5_10284,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10285,QM5_10285,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10286,QM5_10286,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10287,QM5_10287,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10288,QM5_10288,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10289,QM5_10289,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
1029,1029,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10290,QM5_10290,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1789400216,
10291,QM5_10291,CANONICAL,APPROVED,active,G0,Q09_PORTFOLIO,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10292,QM5_10292,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10293,QM5_10293,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10294,QM5_10294,CANONICAL,APPROVED,active,G0,Q07,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10295,QM5_10295,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10296,QM5_10296,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10297,QM5_10297,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10298,QM5_10298,CANONICAL,APPROVED,active,G0,Q06,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10299,QM5_10299,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
1030,1030,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10300,QM5_10300,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10301,QM5_10301,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10302,QM5_10302,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10303,QM5_10303,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10304,QM5_10304,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10305,QM5_10305,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10306,QM5_10306,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10307,QM5_10307,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10308,QM5_10308,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
10309,QM5_10309,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
1031,1031,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10310,QM5_10310,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
10311,QM5_10311,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493155,
10312,QM5_10312,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10313,QM5_10313,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10314,QM5_10314,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10315,QM5_10315,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10316,QM5_10316,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10317,QM5_10317,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10318,QM5_10318,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10319,QM5_10319,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
1032,1032,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10320,QM5_10320,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787491528,
10321,QM5_10321,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491528,
10322,QM5_10322,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10323,QM5_10323,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10324,QM5_10324,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10325,QM5_10325,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10326,QM5_10326,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10327,QM5_10327,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10328,QM5_10328,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10329,QM5_10329,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
1033,1033,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10330,QM5_10330,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10331,QM5_10331,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10332,QM5_10332,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10333,QM5_10333,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10334,QM5_10334,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10335,QM5_10335,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10336,QM5_10336,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10337,QM5_10337,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10338,QM5_10338,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10339,QM5_10339,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
1034,1034,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10340,QM5_10340,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10341,QM5_10341,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10342,QM5_10342,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10343,QM5_10343,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10344,QM5_10344,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10345,QM5_10345,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10346,QM5_10346,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10347,QM5_10347,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10348,QM5_10348,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10349,QM5_10349,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,1,0,0,0,0,1,1,0,,0,1787491528,
1035,1035,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10350,QM5_10350,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,1,0,0,0,0,1,1,0,,0,1787491528,
10351,QM5_10351,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10352,QM5_10352,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10353,QM5_10353,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10354,QM5_10354,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10355,QM5_10355,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10356,QM5_10356,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10357,QM5_10357,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491528,
10358,QM5_10358,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491528,
10359,QM5_10359,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491529,
1036,1036,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10360,QM5_10360,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10361,QM5_10361,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10362,QM5_10362,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10363,QM5_10363,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491529,
10364,QM5_10364,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491529,
10365,QM5_10365,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10366,QM5_10366,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10367,QM5_10367,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491529,
10368,QM5_10368,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10369,QM5_10369,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491529,
1037,1037,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10370,QM5_10370,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10371,QM5_10371,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10372,QM5_10372,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10373,QM5_10373,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10374,QM5_10374,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10375,QM5_10375,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10376,QM5_10376,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10377,QM5_10377,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10378,QM5_10378,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10379,QM5_10379,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
1038,1038,RETIRED,,retired,,,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,
10380,QM5_10380,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10381,QM5_10381,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491529,
10382,QM5_10382,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10383,QM5_10383,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10384,QM5_10384,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10385,QM5_10385,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10386,QM5_10386,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10387,QM5_10387,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
10388,QM5_10388,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491529,
